id,latitude,longitude,issues,parking_duration,parking_time,comments
794,43.67565806857417,-79.4025881232788,['full'],['minutes'],2018-07-26T20:18:40.000Z,"The corner of Davenport and Dupont sees something in the order of 1500+ riders daily, and there are a number of storefronts (coffee shop, bike repair, 24 hr food store, tims, shoe repair, barber etc.) that would be popular for cycling commuters ... if there were more spaces. The whole area needs to be structurally considered for much improved bike parking. "
795,43.714134316317676,-79.5576574620003,['not_provided'],['minutes'],2018-07-24T20:53:44.000Z,I get that this area is a car centric mess but the Humber trail makes getting up here quite nice and easy. This is a large suburban plaza with offices and restaurants but zero services for cyclists. A bike ring or two would go a long way especially for those riding the Humber trail. 
796,43.657161298990445,-79.38203420419921,['other'],['hours'],2018-07-26T21:41:55.000Z,
798,43.6526163,-79.39822630000003,"['damaged', 'full']",['minutes'],2018-07-26T22:49:29.000Z,Degens afoot - don't feel comfortable locking here.
799,43.65086199534983,-79.39154263515701,['full'],['hours'],2018-07-27T12:30:00.000Z,Out front of 180 John Street there are three public bike rings which would realistically accommodate only 6 bikes. The surrounding buildings are offices full of people that bike and thus these racks are always full. There is plenty of room for more racks or a bigger rack.
800,43.6580617,-79.3864974,['full'],['hours'],2018-07-27T13:16:19.000Z,"I love the focus on cycling, but jeez, what you'll discover is this app is utterly useless"
1378,43.70826096370539,-79.47756376047363,['not_provided'],['hours'],2019-07-01T16:14:05.000Z,
803,43.6489879,-79.384233,"['not_provided', 'full']",['hours'],2018-07-27T16:41:42.000Z,
804,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-27T16:42:22.000Z,Needs bike parking
806,43.668900384858524,-79.39414016476519,['damaged'],['hours'],2018-07-27T17:10:34.000Z,The ring around the bike post is gone.
861,45.5157121,-73.68465709999998,"['other', 'not_provided', 'damaged']",['multiday'],2018-07-30T10:35:39.000Z,
807,43.669773448056674,-79.39363322726138,['damaged'],['minutes'],2018-07-27T17:11:32.000Z,There's a black bike where the chain has come off and the bike has been there for months.
808,43.673432414777885,-79.38800595274813,['damaged'],['hours'],2018-07-27T17:12:36.000Z,"There's a white linus bike that has been locked up to a bike post for over a year and never moved. Rusted, damaged, would appreciate freeing up the bike post.Thanks!"
812,43.66846573934522,-79.38718143759309,"['damaged', 'damaged', 'full']",['hours'],2018-07-27T12:30:00.000Z,"Several bikes on the SW corner of St Nicholas and Charles that are badly damaged, double locked and abandoned. There are many posts, but never any spaces to lock bikes. "
813,43.6580617,-79.3864974,['damaged'],['minutes'],2018-07-27T21:09:18.000Z,
814,43.6638659273829,-79.41659741141774,['full'],['hours'],2018-07-26T00:00:00.000Z,Lots of bike friendly establishments around here but not enough parking!
815,43.6485267,-79.39600310000003,['damaged'],['multiday'],2018-07-28T01:07:25.000Z,
816,43.6545668,-79.48983809999999,['other'],['minutes'],2018-07-28T03:40:54.000Z,Congratulations to Bikespace on your launch!  (Just trying out the app tonight). - Allison (John Spragge's wife) wrote this.  
818,43.620770451869596,-79.4834142228039,['not_provided'],['hours'],2018-07-28T12:06:57.000Z,Lots of businesses and cycles near the waterfront. No parking.
819,43.6580617,-79.3864974,['other'],['minutes'],2018-07-28T12:43:04.000Z,
820,43.63893818288821,-79.39078320710132,['other'],['hours'],2018-07-28T15:23:28.000Z,"I road in to the west ending the city from Mississauga and got downtown pretty quick, loved the gear grease I slathered on.   Well, fancy spandex outfit looking great on me too but I looked left and right, even up and down, but there is no where to lock my bike on the Gardener Express Way!!!!   OMG!  What’s a man in tight pink to do!!!!This must change!  #BiketheQEW!"
821,43.79952344377786,-79.20307447119325,['not_provided'],['hours'],2018-07-28T15:29:17.000Z,There needs to be bike parking space everywhere in Toronto
822,43.73620230354532,-79.39408690022128,"['not_provided', 'other']",['minutes'],2018-07-28T15:53:10.000Z,"Why don’t bike shoes have spikes?  Really?   Just smashed a killer ride over to the Golf Course, bag on back, and off we go!   Got through 8 holes but ran into a water hazard on 9 but CAN’T LOCK MY BIKE!!!!Wouldn’t a few short, solid, steel, posts be a great idea around the fairways?PS.  We need more spandex in Golf!!  "
823,43.6580617,-79.3864974,['full'],['minutes'],2018-07-27T22:30:00.000Z,"With redevelopment of Holt Renfrew Centre and Manulife Centre, developers removed bike parking instead of providing alternatives as scaffolding and barriers have eliminated parking on Bloor St (north and south), Bay St (east side) and Balmuto St (west) around the 2 centres. Many cyclists park for work, shopping, going to Varsity, etc. "
827,43.6469681,-79.4025997,"['full', 'damaged']",['minutes'],2018-07-28T20:01:16.000Z,
828,43.6704425,-79.3944841,['not_provided'],['minutes'],2018-07-28T21:03:47.000Z,
829,43.669003209863185,-79.40353747387161,['damaged'],['hours'],2018-07-28T21:21:16.000Z,"There are three bike parking spots here and one that is most south has an abandoned bike (rusty chain, missing wheel) here. "
830,43.6580617,-79.3864974,['damaged'],['minutes'],2018-07-28T21:45:08.000Z,Cannot pin using android. North East intersection Gatineau Trail/Pan Am abandon bike chained to rack. Been there since June. Rusted up now. 
831,43.64917026344184,-79.40387306375425,['damaged'],['hours'],2018-07-28T23:18:08.000Z,rusty damaged bike with damaged tires has not been moved for a couple of years now
832,43.663865,-79.36904229999999,['not_provided'],['hours'],2018-07-28T23:58:46.000Z,
833,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-29T11:26:42.000Z,
834,43.666743425898545,-79.4466645685078,['not_provided'],['minutes'],2018-07-20T19:15:00.000Z,There is a grocery store and several condos and people end up locking them to fences across the street or leaving them unlocked on the sidewalk because there isn’t a single bike locking station despite there being a large business right there. 
835,43.637297619726915,-79.40591122884979,['other'],['multiday'],2018-07-29T13:31:59.000Z,Multiple bike thefts. Smashed and sawn thru u locks and cable locks. Parts stolen
836,43.741088248165426,-79.33462826301269,['not_provided'],['hours'],2018-07-27T15:30:00.000Z,
837,43.7443757,-79.3280494,['other'],['hours'],2018-04-19T04:30:00.000Z,Existing bike rack in parking lot is inadequate.
838,43.74273117205194,-79.30825774165038,['not_provided'],['minutes'],2018-07-29T14:10:39.000Z,There are no parking spaces in most Scarborough strip plazas.
839,43.6580617,-79.3864974,['full'],['hours'],2018-07-29T00:37:00.000Z,"Bike parking around scotiabank theatre is always impossible. Lots of room for more racks on Widmer.Especially during TIFF, it's really hard to find parking near both Scotia and Tiff Lightbox cinemas.Thanks! "
1379,43.72217276463188,-79.50921382684936,['not_provided'],['hours'],2019-07-01T16:17:32.000Z,
841,43.672483199999995,-79.30715699999996,['full'],['hours'],2018-07-27T12:54:00.000Z,
842,43.6580617,-79.3864974,['other'],['minutes'],2018-07-29T15:18:50.000Z,Outside Food Basics and Shoppers Drug Mart at DuPont and Lansdowne there is only one bike pole (accommodating 2 bikes) to lock up your bike on.
843,43.64457858243098,-79.37617652930942,['damaged'],['overnight'],2018-07-29T16:01:34.000Z,Multiple abandoned bikes locked
844,43.7252035800664,-79.40248061284223,['not_provided'],['minutes'],2018-07-20T16:28:28.000Z,No bike racks at Yonge & Lawrence
847,43.6580617,-79.3864974,"['other', 'damaged']",['hours'],2018-07-29T21:41:08.000Z,Bike rack not secure. Bike racks are in parking lot and can easily be moved! No street bike parking on Landsdowne near grocery store entrance.
848,43.66344927001236,-79.46636017360021,['full'],['hours'],2018-07-29T21:56:20.000Z,Bike parking at Annette library is almost always full and the incline makes it difficult to park there
851,43.89839659475301,-79.26621979637451,['other'],['multiday'],2018-07-29T23:35:54.000Z,
852,43.64820389014497,-79.38093555493322,['not_provided'],['minutes'],2018-07-29T16:20:00.000Z,There is no bike parking at TD or any of the other banks nearby at this corner on King and Bay.
854,43.64958973868345,-79.44480939201031,['full'],['overnight'],2018-07-30T00:29:14.000Z,Sorauren park area needs way more bike racks
855,43.66661192176453,-79.44740302365267,['not_provided'],['minutes'],2018-07-29T21:25:00.000Z,"There is no parking in front of the shoppers drugmart. There are two rings at the Food Basics, but they are always full"
856,43.6576159365205,-79.40163822105131,['full'],['minutes'],2018-07-30T00:48:13.000Z,Outside of Independent City Market there is never enough parking 
857,43.66199927978301,-79.31017765738397,['full'],['hours'],2018-07-27T00:49:20.000Z,Trying to find bike parking during volleyball games is extremely difficult!! 
858,43.7129563,-79.3893898,['not_provided'],['hours'],2018-07-30T00:55:31.000Z,There is no place to lock bike on the west side of mount please St. Toronto. 
859,43.65038063820812,-79.38516032647959,['full'],['hours'],2018-07-30T23:00:00.000Z,There's never enough parking here for people who work in the opera or ballet
860,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-30T04:12:18.000Z,
1380,43.72886905849111,-79.4031646085075,['damaged'],['minutes'],2019-07-02T17:07:44.000Z,
863,43.652575642141585,-79.37873776914932,['other'],['hours'],2018-07-30T12:49:13.000Z,"Large U-lock is locked to ring and post parking spot. Has been there for months. On north side of Queen, east of Victoria."
866,43.65857205061136,-79.4420432664894,['damaged'],['minutes'],2018-07-29T20:00:00.000Z,There is an abandoned bicycle locked up to a ring and post in front of the Metro Drugs at 1290 Bloor St W
867,43.66192706127221,-79.37948074121704,['full'],['minutes'],2018-07-26T21:20:00.000Z,Frequently not enough bike parking outside the Maple Leaf Gardens Loblaws. 
868,43.692984599999996,-79.3024982,['other'],['multiday'],2018-07-30T16:26:32.000Z,
869,43.692984599999996,-79.3024982,['other'],['hours'],2018-07-30T16:30:45.000Z,
870,43.712398394649576,-79.3530180670761,['not_provided'],['hours'],2018-05-09T13:00:00.000Z,
871,43.6480361,-79.3960169,['full'],['minutes'],2018-07-30T16:39:58.000Z,
872,43.6483525,-79.3928656,['full'],['minutes'],2018-07-30T16:49:34.000Z,
873,43.6433696,-79.39014099999997,"['full', 'not_provided', 'damaged']",['minutes'],2018-07-30T16:57:54.000Z,
874,43.6580617,-79.3864974,['damaged'],['minutes'],2018-07-30T17:17:10.000Z,one of the two bikesta ds in front of the metro is loose
899,43.6580617,-79.3864974,['full'],['hours'],2018-07-29T17:00:00.000Z,"There are 2 bike parking stations at the entrance of Hanlan's beach however they are ALWAYS full. Most people have now taken to dismantling the wooden fence and locking their bikes there, however it is not a good solution. We need several additional bike corrals to accommodate the several bikes used by individuals trekking to the beach."
901,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-07-31T15:12:37.000Z,There is no bike parking on the North side of this section of Front street where there is a Dollarama and an LCBO and a bank.
902,43.6861368,-79.39143680000001,['full'],['minutes'],2018-07-31T18:30:00.000Z,We need more bike parking lot!
948,43.66161161341136,-79.37947982296919,['damaged'],['minutes'],2018-08-06T22:28:16.000Z,Abandoned bike stripped of parts.
1381,43.64432165514307,-79.5242423759093,['not_provided'],['minutes'],2019-07-04T17:30:00.000Z,"Add a bike parking on bloor and islington on the south of bloor, in front of Physio First."
878,43.6682951,-79.37027979999999,['not_provided'],['multiday'],2018-07-30T20:37:08.000Z,
879,43.670545659781055,-79.38656080872039,['not_provided'],['hours'],2018-07-30T14:38:00.000Z,
880,43.657487307811834,-79.40219905157318,"['not_provided', 'full']",['minutes'],2018-07-30T20:56:27.000Z,
881,43.653551797332625,-79.40025176782837,"['not_provided', 'full']",['hours'],2018-07-11T21:30:00.000Z,
882,43.6580617,-79.3864974,['full'],['minutes'],2018-07-30T21:14:40.000Z,
883,47.6066058,-52.71454389999997,['full'],['minutes'],2018-07-30T21:35:18.000Z,
1417,43.7077739,-79.38945639999997,['not_provided'],['minutes'],2019-08-05T15:08:49.000Z,No ring and posts
523,43.67256276361589,-79.38854473291013,['full'],['hours'],2018-06-22T04:33:00.000Z,
888,43.658837896930095,-79.38199128885498,['not_provided'],['hours'],2018-07-31T00:00:07.000Z,
890,43.6580617,-79.3864974,['damaged'],['hours'],2018-07-31T00:32:00.000Z,
891,43.6580617,-79.3864974,"['damaged', 'not_provided', 'full']",['overnight'],2018-07-31T00:05:55.000Z,
892,43.6580617,-79.3864974,['damaged'],['overnight'],2018-07-31T00:42:26.000Z,
893,43.73217280000003,-79.26738469848635,['full'],['minutes'],2018-07-31T00:44:44.000Z,
894,43.67130266381825,-79.30793900446815,['not_provided'],['hours'],2018-07-31T00:57:08.000Z,Visiting friends who rent and don’t have access to the yard/shed. Where do I lock my bike on residential streets?
895,43.65995764120108,-79.3895025034468,['damaged'],['minutes'],2018-07-31T01:02:50.000Z,Bike left after being stripped of parts.
896,43.66003063348032,-79.38905443936306,['damaged'],['minutes'],2018-07-30T19:05:56.000Z,in front of Mars on College near Bay. I am having trouble pinning. also when you put abandoned bike you still have to put in time you parked. you need to just have a spot for abandoned without asking time and parking questions.
897,43.67202394930694,-79.40177526254882,['not_provided'],['hours'],2018-07-31T04:14:04.000Z,
898,43.65259698964147,-79.40001573343505,['full'],['hours'],2018-07-28T19:44:00.000Z,
877,43.65185176333483,-79.39315464277496,['damaged'],['overnight'],2018-07-30T17:58:00.000Z,A bicycle has been abandoned in front of the Toronto Chinese Baptist Church at 72 Beverley St. Note the rusted chain on the bicycle in the photo - it does not appear to have been ridden since the winter!
887,43.68194114492334,-79.46695253329744,['not_provided'],['hours'],2018-07-30T23:16:29.000Z,
876,43.652107935920725,-79.39341213484039,['damaged'],['minutes'],2018-07-30T17:58:00.000Z,One (or perhaps two) bicycles have been abandoned. They are parked at a ring and post in front of 80 Beverley St.
886,43.6411034,-79.38345529999998,['damaged'],['minutes'],2018-07-30T22:52:00.000Z,
1382,43.62107077827706,-79.51512788523286,['not_provided'],['hours'],2019-07-06T15:33:00.000Z,Please add a bike parking at the Queensway Cineplex 
906,43.65069223,-79.35807281000001,['not_provided'],['hours'],2018-07-31T21:42:42.000Z,Distillery District lacks bike parking as a whole
908,43.647120722587005,-79.36165597367778,['full'],['hours'],2018-07-31T23:49:51.000Z,Bike parking full. 
909,43.76520598969043,-79.4910820939088,['not_provided'],['hours'],2018-08-01T00:13:24.000Z,Their is a bike room that is locked might have to pay to use it why do you have s bike locker at a station where people can’t use...
910,43.6472833,-79.36181690000001,['full'],['hours'],2018-08-01T00:27:37.000Z,
911,43.6580617,-79.3864974,['not_provided'],['hours'],2018-06-05T11:00:00.000Z,
915,43.65652860434693,-79.40442653899913,['full'],['hours'],2018-07-30T23:05:00.000Z,Bike racks are always full there..
917,43.6396875,-79.43070239999997,['full'],['hours'],2018-07-31T23:31:00.000Z,This is an ongoing challenge - there is never enough bike space parking near the TIFF Bell lightbox. I have asked TIFF about it and they put me back to the city. Perhaps more spots with the King Street revival?
1452,43.67802811477077,-79.44204863090744,['full'],['hours'],2019-09-23T13:55:00.000Z,insufficient bike rings available for locking.  Existing rings always full in the morning and closest alternates are further than should be available.
950,43.640784688793545,-79.37829382741847,['full'],['hours'],2018-08-07T21:53:22.000Z,
951,43.6580617,-79.3864974,['full'],['minutes'],2018-08-07T15:00:00.000Z,
953,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-17T16:00:00.000Z,"It has always been a problem to find parking at union station.  The situation is slightly better now with some bike parking on west side, but still difficult to find a free spot."
978,43.6405702,-79.39434119999999,"['full', 'damaged', 'other']",['minutes'],2018-08-10T22:50:38.000Z,Bike parking is too congested and does not meet City design standards
1482,43.686384161127116,-79.37463340620116,['not_provided'],['hours'],2020-01-03T15:08:34.000Z,"There is a Bikeshare stand across the street, but there is next to no infrastructure in the area for visitors to lock their own bicycles!"
1418,43.66957854657127,-79.39015362584234,['damaged'],['minutes'],2019-08-05T20:20:35.000Z,In front of Banana Republic 80 Bloor St W
913,43.64218569471146,-79.40192420642524,['damaged'],['hours'],2018-08-01T12:52:48.000Z,
912,43.638805057197565,-79.39910041330006,['damaged'],['hours'],2018-08-01T12:51:21.000Z,Fort York Blvd and Queens Wharf Road. Bike is smashed and rusted and been here for months.
907,43.661366327404174,-79.34005417063827,['damaged'],['minutes'],2018-07-31T22:39:04.000Z,
916,43.65609956864493,-79.38152307354125,['damaged'],['multiday'],2018-08-01T13:20:53.000Z,2 abandoned bikes still locked. I reported this to 311 a month ago and was advised they were aware and removing that week. I then submitted to BikeSpace two weeks ago also without any action. Please remove this ASAP as they prevent 4 other people locking up there. 
1526,43.669288663613564,-79.43441060451366,['full'],['hours'],2020-09-14T14:39:05.000Z,
1507,43.66929281644631,-79.43414756935007,['full'],['hours'],2020-07-06T17:00:19.000Z,This is a work space and many people need to park here. More bike rings please! 
1383,43.67696312246472,-79.49483718652954,['not_provided'],['minutes'],2019-07-05T16:32:00.000Z,"Large commercial shopping plaza with grocery store, tim horton's, busy post office, restaurants, offices and a pizza pizza. ZERO bike parking. I see at least 3 or 4 areas in the plaza that could easily accommodate a bike rack or some rings. "
920,43.641762244604585,-79.43237361264721,['not_provided'],['minutes'],2018-07-30T23:31:00.000Z,"Tons of bikes locked to fences here, no racks or rings available."
921,43.641762244604585,-79.43237361264721,['not_provided'],['minutes'],2018-07-30T23:31:00.000Z,"Tons of bikes locked to fences here, no racks or rings available."
922,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-08-01T12:50:00.000Z,
1453,43.678031024559616,-79.44205399532547,['full'],['hours'],2019-09-24T13:24:55.000Z,There are not enough parking space here - would be great to easily find a spot here. 
1483,43.660315731344184,-79.36899752806615,['other'],['hours'],2020-01-20T21:41:06.000Z,"Hi, the bike parking at the Gerrard Square Mall was used as the snow dumping area for snow removal."
928,43.64109914019832,-79.37743552053371,['full'],['hours'],2018-08-02T15:38:34.000Z,
930,43.629413017032384,-79.5182260491394,['not_provided'],['minutes'],2018-07-27T20:30:00.000Z,"I went to RONA (Islington) to check on some small tools. NO bike parking at all (visible). I locked my bike to shopping cart corral, beside Cars. (I have photo, but on another mobile device.) Might be room for bike rack near doors?"
932,43.6500218,-79.37646960000001,['full'],['minutes'],2018-08-02T21:01:56.000Z,
933,43.6620238,-79.3841061,"['full', 'other']",['minutes'],2018-08-02T21:40:01.000Z,Poor quality design - handlebars tangle with each other
934,43.655839,-79.3834885,"['full', 'damaged']",['minutes'],2018-08-02T22:47:08.000Z,
936,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-06-30T19:15:00.000Z,
937,43.6580617,-79.3864974,['other'],['minutes'],2018-08-03T17:10:32.000Z,
939,43.6580617,-79.3864974,['not_provided'],['hours'],2018-08-03T19:47:41.000Z,"There are only 2 bike stands at opposite ends of the York Mills plaza.  A lot more is needed.  There is a bike path connecting the plaza and a lot of bikes use it to get to the shopping plaza, so it makes sense to provide more bike parking spaces."
940,43.739927,-79.33257229999998,['not_provided'],['minutes'],2018-08-03T19:52:27.000Z,"There is no parking for the Edwards Gardens botanical gardens, nor for the visitor centre.  This makes no sense since so many people get there with their bikes."
941,43.6704796,-79.38690600000001,['not_provided'],['minutes'],2018-08-03T21:09:14.000Z,
943,43.7108182,-79.36808259999998,['damaged'],['multiday'],2018-08-04T14:42:00.000Z,
931,43.67159568269911,-79.38725766449494,['full'],['hours'],2018-08-02T20:47:29.000Z,
938,43.6575334,-79.4026321,['full'],['minutes'],2018-08-03T19:36:56.000Z,
952,43.6601884556693,-79.38548352499237,['damaged'],['hours'],2018-08-08T15:07:07.000Z,
923,43.65555710242182,-79.39191086386853,['damaged'],['hours'],2018-08-01T21:08:10.000Z,Bike abandoned. Please remove!
954,43.64638782844834,-79.4196734153686,['full'],['hours'],2018-08-04T16:33:00.000Z,"Bike parking in this area of Ossington is almost always full. People routinely lock bikes to trees, signposts, etc., and sometimes even THESE options are full. "
955,43.6580617,-79.3864974,['not_provided'],['hours'],2018-06-28T00:17:00.000Z,There are a few businesses on this corner with no bike racks provided.  It's a busy intersection so it's not ideal to have to cross the street to find bike parking. 
958,43.606911235608635,-79.4202009430793,['full'],['minutes'],2018-08-09T01:33:06.000Z,
959,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-08-09T09:22:00.000Z,
960,43.66262559398808,-79.30894937296142,['full'],['hours'],2018-08-08T22:30:00.000Z,"All bike racks are constantly full during beach volleyball season (inter-murals). It means cyclists have no choice but to lock bikes to trees, playground equipment, or random signs. Given that there are dedicated bike paths that take cyclists to the beach, it would be sensible to also have plenty of bike parking available for said cyclists who use the path to get to the beach."
961,43.66198915339829,-79.35386028070678,['not_provided'],['overnight'],2018-08-09T15:02:00.000Z,"There is no bike parking available east of the DVP to Munro street. You have to go to north side of broadview on Dundas, to find 2 parking spots. Considering the BikeShare lockers are located closeby, you would think it would be a more bicycle friendly area. "
1384,43.68086994160885,-79.49737992067566,['not_provided'],['minutes'],2019-07-03T13:38:00.000Z,"This is a small commercial corner block with a dentist, a pharmacy, a laundromat and a computer repair shop. NO BIKE PARKING. The dentist has already lost my business and the pharmacy is next. "
964,49.692130657271846,-112.83985044737096,['not_provided'],['minutes'],2018-08-01T17:10:58.000Z,Testing
965,43.656948299999996,-79.4504895,['not_provided'],['hours'],2018-08-08T19:49:05.000Z,
968,43.64248766270196,-79.38248734037143,['not_provided'],['hours'],2018-08-09T21:34:12.000Z,
969,43.671907545979145,-79.37674488802185,"['not_provided', 'full']",['minutes'],2018-08-09T22:00:38.000Z,There is only one post on this block and it had two bikes on it already. Thanks for tracking this!
970,43.671907545979145,-79.37674488802185,"['not_provided', 'full']",['minutes'],2018-08-09T22:00:38.000Z,There is only one post on this block and it had two bikes on it already. Thanks for tracking this!
971,43.67853441595891,-79.34712257166137,['not_provided'],['hours'],2018-08-08T21:30:00.000Z,
1532,43.679046532354704,-79.39078893442382,['not_provided'],['overnight'],2020-11-08T23:10:32.000Z,
973,43.6420538,-79.4232662,['full'],['minutes'],2018-08-09T23:03:47.000Z,
974,43.67172578583927,-79.38723877721827,['full'],['hours'],2018-08-09T23:05:54.000Z,
975,43.6669024,-79.4496322,['not_provided'],['minutes'],2018-08-09T23:51:23.000Z,
977,43.65604008567689,-79.38898195240881,['damaged'],['hours'],2018-08-10T15:25:18.000Z,
956,43.6730749,-79.38781449999999,['damaged'],['hours'],2018-08-08T18:49:18.000Z,
957,43.663793307861184,-79.36806121912696,['not_provided'],['hours'],2018-08-08T19:27:30.000Z,Instead of a table 4 why can’t we park 2 bikes??  What’s are you doing about this
966,43.655509546936436,-79.3836470338905,['damaged'],['hours'],2018-08-09T20:13:22.000Z,
967,43.6632579,-79.41055690000002,['full'],['hours'],2018-08-09T20:27:12.000Z,
979,43.6473405,-79.39189320000003,['full'],['minutes'],2018-08-11T00:15:23.000Z,
980,43.643135,-79.3925327,['full'],['minutes'],2018-08-11T00:23:02.000Z,
981,43.6598702,-79.38288310000002,['not_provided'],['minutes'],2018-08-11T20:19:56.000Z,
982,43.6479615,-79.39679130000002,"['full', 'damaged']",['minutes'],2018-08-11T21:08:51.000Z,
983,43.6863263,-79.4226387,['not_provided'],['multiday'],2018-08-12T22:13:00.000Z,Very limited bike parking options for residents in this area. I contacted building about bike parking space and they don't plan on installing anything. Neighbours wont allow bike parking on their property and there are only a few city bike parking spots around the corner which are always full.
984,43.67297844807863,-79.39472641725769,['not_provided'],['hours'],2018-08-12T06:33:28.000Z,apartment building has no bike parking for guests
1385,53.545966208888686,-113.49481402460628,['full'],['hours'],2019-07-10T14:33:00.000Z,Bike parking is often full at edmonton tower
1421,43.64108239787282,-79.3766713788263,['full'],['hours'],2019-08-05T16:00:00.000Z,There is very little bike parking at the ferry terminal and it was all full. There needs to be a lot more bike parking here for people going to the island 
989,43.6387485,-79.41575949999998,['not_provided'],['minutes'],2018-08-12T18:23:36.000Z,
991,43.7095726444679,-79.44124376386384,['full'],['hours'],2018-08-13T12:17:15.000Z,"There is never enough bike parking at this subway station. It’s poorly serviced by the local bus, the next 2 closest stations are on busy arterials, and the station entrance is usually flooded with parked cars... all of this makes it a perfect candidate for a safer bike route and a proper facility for parking bikes. "
992,43.65335845822338,-79.38383303782115,['not_provided'],['hours'],2018-07-26T23:27:00.000Z,Budweiser stage - bike parking shortage.Even something temporary would be helpful. It was a mess out there! Shouldn’t alternative transit to concerts be encouraged? 
993,43.65307827671654,-79.35568418283691,['damaged'],['minutes'],2018-08-12T15:16:00.000Z,One of the bike rings is bent/broken
994,43.6703405,-79.3859789,['full'],['minutes'],2018-08-13T16:34:41.000Z,"Bloor and Yonge, NE corner, outside HBC."
995,43.64984417302271,-79.38684894122275,['damaged'],['minutes'],2018-08-13T20:53:14.000Z,2 abandoned bikes
996,43.55450962315461,-79.45426847890622,['damaged'],['hours'],2018-08-14T00:38:11.000Z,test
997,43.6657728,-79.40768059999999,['full'],['hours'],2018-08-14T02:29:01.000Z,
1014,43.65279882017478,-79.39362134714355,['damaged'],['minutes'],2018-08-16T15:05:11.000Z,There is a blue and white bicycle that has been abandoned. Parts are slowly being removed and it now is missing both wheels. It is locked to a pole located on the north side of Grange just west of Beverley.
1015,43.64473753128114,-79.36546349337249,['damaged'],['minutes'],2018-08-16T21:01:38.000Z,Bent Ring and Post bike rack.
1454,43.67800320660914,-79.44209356627044,['full'],['hours'],2019-09-24T18:35:22.000Z,only one bike ring in this location
985,43.65301617490137,-79.39623918445176,['damaged'],['minutes'],2018-08-11T11:03:15.000Z,
987,43.6691662,-79.33627089999999,['full'],['minutes'],2018-08-12T15:43:06.000Z,
990,43.66480483738882,-79.42078182950996,['not_provided'],['hours'],2018-08-12T23:51:38.000Z,I think Christie Pitts park needs a few more places to lock up a bike. The washroom area would work well for all day visits as well as a bathroom break. Thank you! 
1386,43.65643883583714,-79.45232804767863,['damaged'],['hours'],2019-07-11T19:46:49.000Z,
999,43.63998899968127,-79.43713750620117,['not_provided'],['hours'],2018-08-14T15:54:19.000Z,"There are little to no bike parking spots on Jameson. Often I am left parking against private property fences or a construction fence. Or a tree. There are limited options and I feel bad parking by a tree but there is literally no other option. How can we encourage cycling in this city, especially in a low-income neighbourhood, when there are no bike parking spaces?"
1000,43.6580617,-79.3864974,['full'],['minutes'],2018-08-14T17:12:21.000Z,
1001,43.649137183717166,-79.37179443675348,['full'],['hours'],2018-08-14T18:03:29.000Z,
1002,43.6491149544073,-79.37180069737548,"['full', 'not_provided']",['minutes'],2018-08-14T18:05:51.000Z,
1003,43.6459649,-79.38891719999998,['other'],['multiday'],2018-08-14T20:36:36.000Z,who can i email about this app?
1004,43.6431874,-79.39245460000001,['full'],['minutes'],2018-08-14T23:32:47.000Z,
1005,43.6437981,-79.36524229999998,['full'],['hours'],2018-08-15T00:46:36.000Z,This is a test comment. Please disregard.
1006,43.71060308715335,-79.37907304544677,['not_provided'],['hours'],2018-08-15T13:30:00.000Z,There are no bike rings on Eglinton East between Mt Pleasant and Bayview.
1422,43.6580617,-79.3864974,['damaged'],['hours'],2019-08-08T14:16:29.000Z,"Quite a few of the bikes in the underground parking structure look abandoned, missing both wheels etc."
1455,43.63334156712991,-79.4219298287154,['not_provided'],['hours'],2019-09-24T21:30:00.000Z,
1012,43.63942483633132,-79.38075453490853,['full'],['minutes'],2018-08-15T22:12:11.000Z,
1527,43.660405784122986,-79.31225385446777,['not_provided'],['hours'],2020-09-19T20:30:49.000Z,Ashbridges Bay Park has two car parking lots and zero bike parking. Add bike parking at both lots and at convenient locations.
1008,43.66737540091058,-79.40104570169677,['full'],['minutes'],2018-08-15T19:16:16.000Z,"More parking is needed in front of OSIE, 252 Bloor Street West."
1009,43.64590945966352,-79.38589733959475,['damaged'],['minutes'],2018-08-15T20:27:33.000Z,
1011,43.65099466817297,-79.3789882597959,['damaged'],['minutes'],2018-08-15T22:00:30.000Z,
1533,43.64746844243767,-79.40652640674591,['not_provided'],['multiday'],2020-11-13T03:30:47.000Z,There are no bike rings to lock bikes on Wolseley street at Palmerston Ave. We have nowhere to lock our bikes and people often lock to our gas pipe. We would love some bike parking rings! Thanks :). 
1537,43.66225826030382,-79.44460688902434,['not_provided'],['minutes'],2021-03-23T15:11:00.000Z,"new grocer has opened up on wallace and lansdowne, combined with trendy takeout food that will sure become a hot location this summer.  very little and bike rings missing on wallace."
1468,43.665868939556944,-79.40742891752052,['damaged'],['hours'],2019-10-14T22:00:10.000Z,
1508,43.66929281644631,-79.43414756935007,['full'],['hours'],2020-07-06T17:00:19.000Z,This is a work space and many people need to park here. More bike rings please! 
